"L","W","Ap","Sept","label"
-2.17277594672918,-0.0630355477020756,1.46011904380563,-2.28719260229654,interfixa
-2.23298275604827,-0.201195652254569,0.972141922116021,-2.28719260229654,interfixa
0.396047917552166,-1.6933247814215,-0.735778003797613,0.42355418561047,acutior
0.466289195091109,0.724477048247139,0.362170520004009,0.42355418561047,delicatula
0.496392599750656,0.835005131889134,-0.247800882108004,0.42355418561047,delicatula
-1.99215551877189,0.848821142344383,0.728153361271216,-2.28719260229654,interfixa
-1.96205211411235,0.586316943694646,0.606159080848813,-2.28719260229654,interfixa
